SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
DF,17,F,1,1,2,C,A,6,C,B,548.44
DF,17,F,1,2,2,B,B,3,C,B,512.4799999999999
DF,17,M,1,2,2,C,C,4,D,B,702.28
DF,18,M,2,2,1,A,B,4,A,B,497.2
DF,20,F,1,1,2,A,B,6,A,A,502.82
DF,18,F,1,1,1,A,A,5,B,B,562.42
DF,19,F,1,2,1,A,A,5,A,A,412.8
DF,19,F,1,2,1,A,A,2,A,B,467.1
DF,17,F,1,2,1,B,C,4,C,B,533.8
DF,18,F,1,2,2,C,C,3,D,B,687.86
DF,20,F,1,1,1,A,A,10,A,A,447.41999999999996
DF,17,F,1,2,1,A,B,4,C,B,497.53999999999996
DF,17,M,1,1,2,C,C,6,D,B,615.1800000000001
DF,18,F,1,2,1,C,C,5,D,B,529
DF,17,M,1,1,1,B,A,4,B,B,575.9399999999999
DF,16,F,1,2,1,C,C,5,C,B,421.2
DF,18,M,1,2,1,C,B,5,B,B,540.26
DF,17,M,1,2,2,B,C,4,D,B,620
DF,17,F,1,2,1,B,C,4,C,B,515.8
DF,20,F,1,2,1,A,A,3,B,A,521.8
DF,17,M,1,2,1,B,B,5,B,B,461.2
DF,17,M,1,2,1,A,A,6,B,B,456.43999999999994
DF,42,F,1,2,1,A,A,4,A,B,379.53999999999996
DF,17,F,1,2,1,A,A,4,C,A,478.86
DF,18,M,1,2,1,A,A,4,C,A,511.3
DF,17,M,1,1,1,A,B,3,B,B,556.3
DF,18,M,1,2,1,A,B,3,B,B,423.21999999999997
DF,18,F,1,2,1,B,B,6,B,B,565.42
DF,19,F,1,2,1,B,B,5,C,B,517.8
DF,18,M,1,2,1,A,A,4,B,B,538.8399999999999
DF,17,M,1,2,1,D,D,4,B,B,571.4200000000001
DF,17,F,1,1,1,A,A,4,C,B,545.8
DF,17,F,1,2,1,A,B,4,C,B,514.52
DF,22,M,1,2,1,A,A,6,A,B,365.03999999999996
DF,19,F,1,2,1,A,A,6,B,B,458.86
DF,17,F,1,1,1,D,D,4,C,B,609.14
DF,19,F,1,2,1,B,B,2,A,A,440.34
DF,17,M,1,2,2,C,D,4,D,B,738.72
DF,18,F,1,1,2,C,C,4,D,B,661.4
DF,17,F,1,1,2,A,A,7,C,B,499.82
DF,18,M,1,1,1,A,B,7,A,B,489.66
DF,17,F,1,2,1,B,B,4,C,B,570.5600000000001
DF,18,F,1,2,2,C,C,5,D,B,507.9
DF,17,F,1,2,2,A,C,6,C,B,531.6800000000001
DF,18,F,1,1,2,B,C,4,D,B,641.48
DF,19,M,2,1,1,B,B,4,B,B,413.21999999999997
DF,17,M,1,2,2,A,A,3,C,B,537.6600000000001
DF,18,F,1,2,1,A,B,7,C,B,564.5
DF,18,F,1,1,2,B,B,2,C,B,574.5600000000001
DF,17,F,1,2,1,A,C,3,C,B,488.86
DF,17,F,1,1,1,A,C,3,A,B,444.06000000000006
DF,18,F,1,1,1,B,C,4,C,B,647.02
DF,17,F,1,2,2,C,C,4,D,B,649.24
DF,18,M,1,1,1,B,B,4,A,B,561.8199999999999
DF,18,F,1,1,1,C,B,3,C,B,604.1400000000001
DF,17,M,1,1,2,B,B,4,D,B,574.9399999999999
DF,17,M,1,2,1,B,B,3,C,B,444.9
DF,18,M,1,2,1,C,A,4,D,B,558.6800000000001
DF,18,F,1,2,1,B,B,2,B,A,542.54
DF,17,F,1,2,1,B,B,6,B,B,466.48
DF,17,M,1,1,1,B,B,4,D,B,585.1600000000001
DF,18,F,1,2,1,A,C,4,B,B,543.1
DF,18,F,1,2,1,A,A,3,B,B,500.8
DF,17,F,1,2,1,D,B,3,A,A,328.7
DF,17,M,1,2,2,B,C,6,C,B,585.0600000000001
DF,19,M,1,2,1,A,A,5,B,B,418.38
DF,17,F,1,2,1,A,A,5,B,A,463.62000000000006
DF,17,F,1,1,1,B,C,5,C,B,575.74
DF,18,F,1,1,2,C,C,3,D,B,625.9
DF,18,F,1,2,1,A,A,5,B,B,460.56000000000006
DF,19,F,1,2,1,A,C,5,B,B,514.02
DF,18,M,1,1,1,B,B,4,C,B,556.4399999999999
DF,17,F,1,2,2,C,C,5,D,B,668.74
DF,18,M,1,1,2,C,C,5,D,B,446.73999999999995
DF,18,F,1,2,1,A,A,6,C,B,494.78000000000003
DF,20,F,1,2,1,A,B,2,A,A,454.53999999999996
DF,24,M,1,1,1,D,A,7,B,A,483.28000000000003
DF,18,F,1,1,1,C,C,4,D,B,531.64
DF,18,M,1,1,2,B,B,4,D,B,641.52
DF,17,F,1,2,1,D,C,1,D,B,507.62000000000006
DF,17,M,1,2,1,A,B,3,B,B,602.3399999999999
DF,19,M,1,2,1,D,B,2,A,B,496.52
DF,18,F,1,2,1,A,A,4,A,A,599.38
DF,19,M,1,2,1,B,B,4,D,B,439.34
DF,18,M,1,1,1,D,A,4,C,B,575.7
DF,18,F,1,2,1,A,A,2,B,B,478.7799999999999
DF,17,F,1,2,1,A,B,5,C,B,530.72
DF,17,M,1,1,2,B,B,4,D,B,640.84
DF,18,F,1,2,1,D,A,6,B,B,514.6800000000001
DF,18,M,1,2,1,B,B,3,C,B,496.14
