SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
CE,18,F,1,2,1,D,D,3,A,A,508.2799999999999
CE,18,F,1,1,1,A,A,4,A,A,500.56000000000006
CE,18,M,1,2,1,A,A,4,B,B,686.8799999999999
CE,17,F,1,1,1,B,B,6,C,B,607.8
CE,17,F,1,1,1,A,A,5,A,A,547.92
CE,18,F,1,2,1,A,A,3,A,B,374.32
CE,17,M,1,2,1,B,A,7,A,B,593.52
CE,18,F,1,2,1,A,A,7,A,B,517.6
CE,18,F,1,2,1,B,B,4,B,B,455.93999999999994
CE,18,M,1,2,1,A,A,3,A,A,354.78000000000003
CE,19,F,1,2,1,A,A,6,A,B,427
CE,18,F,1,2,1,A,A,8,A,B,465
CE,18,M,1,2,1,A,A,5,A,A,583.2
CE,18,M,1,2,1,A,A,5,A,B,564.3399999999999
CE,17,F,1,2,1,D,D,5,B,A,428.86
CE,18,M,1,2,1,A,B,6,C,B,524.58
CE,17,M,1,2,1,D,D,4,B,B,528.04
CE,18,F,1,2,1,B,A,6,C,B,632.74
CE,19,F,1,2,1,A,A,4,B,A,468.48
CE,18,M,1,2,1,A,A,3,A,B,507.98
CE,17,F,1,2,1,A,A,3,A,B,384.2
CE,19,M,1,1,2,C,C,6,D,B,543.38
CE,23,M,1,2,1,A,A,4,A,B,442.38
CE,19,M,1,1,2,B,B,7,C,B,603.1800000000001
CE,18,F,1,2,1,B,A,5,A,B,597.0600000000001
CE,17,M,1,2,1,A,A,5,B,B,682.1
CE,18,M,1,2,1,D,D,5,A,A,322.9
CE,17,F,1,2,1,A,A,2,B,B,406.88
CE,18,F,1,2,1,D,C,3,B,A,484.4
CE,17,F,1,2,1,B,D,5,B,B,577.38
CE,18,F,1,2,1,A,A,5,A,B,312.21999999999997
CE,17,F,1,2,1,A,A,6,A,A,552.9200000000001
CE,18,F,1,2,1,B,B,4,B,A,573.62
CE,18,F,1,2,1,A,A,5,A,A,455.4
CE,18,F,1,2,1,B,B,5,B,A,500.53999999999996
CE,17,M,1,1,1,A,B,3,A,B,436.73999999999995
CE,18,F,1,2,1,A,A,4,A,A,554.74
CE,17,F,1,2,1,D,D,3,A,A,470.71999999999997
CE,18,M,1,2,1,A,B,3,B,A,583.26
CE,19,F,1,2,1,D,D,8,A,A,385.08
