SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
PB,17,F,1,2,2,B,C,4,C,B,591.62
PB,24,F,1,2,1,A,A,3,B,B,432.96000000000004
PB,17,F,1,2,1,B,A,5,B,B,518.04
PB,23,F,2,2,1,B,B,5,A,B,459.84
PB,18,M,1,1,1,B,B,5,C,B,477.4
PB,17,M,1,2,1,C,C,4,B,B,663.1800000000001
PB,17,M,1,1,2,A,B,3,C,B,627.4
PB,17,M,1,2,1,B,B,4,B,B,495.35999999999996
PB,17,M,1,2,1,C,A,4,A,B,519.92
PB,18,F,1,1,2,B,A,3,B,B,417.02
PB,18,F,1,2,1,D,A,5,B,B,464.1
PB,18,F,1,2,1,C,C,5,C,B,436.03999999999996
PB,17,M,1,2,2,B,B,4,C,B,639.58
PB,17,M,1,1,2,B,B,4,B,B,666.26
PB,17,M,1,2,1,A,D,3,B,B,409.7200000000001
PB,18,F,1,2,1,A,B,4,B,B,524.04
PB,17,F,1,2,1,B,B,2,A,B,583.3799999999999
PB,17,M,1,2,1,A,A,4,A,B,453.71999999999997
PB,18,M,1,2,1,A,B,3,A,A,529.9
PB,17,M,1,2,2,C,C,4,D,B,748.92
PB,18,F,1,1,2,A,B,2,A,B,536.22
PB,18,F,1,1,1,D,B,3,A,B,560.26
PB,17,F,1,2,1,A,B,5,A,B,468.43999999999994
PB,18,F,1,1,1,D,B,5,B,B,545.0600000000001
PB,22,M,1,2,1,A,A,5,A,B,549.04
PB,16,F,1,1,1,A,A,5,A,B,461.4
PB,17,F,2,2,1,A,A,2,A,A,441.88
PB,17,F,1,1,2,A,C,3,B,B,671.6800000000001
PB,17,M,1,1,2,B,B,4,B,B,657.1800000000001
PB,18,F,1,2,1,A,B,3,A,B,594.48
PB,18,F,1,1,1,B,B,5,C,B,469.84
PB,40,F,1,2,1,A,A,4,A,A,493.25999999999993
PB,17,M,1,2,1,D,B,7,A,B,592.3
PB,21,M,1,1,1,D,B,5,A,B,463.5200000000001
PB,20,M,1,2,1,B,B,6,B,B,549.8599999999999
PB,18,F,1,1,1,B,B,5,A,B,497.96000000000004
PB,16,F,1,2,2,B,C,4,B,B,534.1
PB,17,F,1,2,2,C,B,3,C,B,497.06000000000006
PB,18,F,1,2,1,B,A,5,A,B,493.02
PB,16,M,1,1,1,B,C,5,C,B,649.22
PB,17,F,1,1,2,B,C,3,B,B,475.65999999999997
PB,18,M,1,2,2,A,B,4,D,B,629.78
PB,18,M,1,1,2,A,B,2,A,B,475.48
PB,20,M,1,2,1,A,A,4,A,A,562.5799999999999
PB,17,F,1,1,2,A,A,3,B,B,489.03999999999996
PB,20,M,1,2,1,A,B,4,A,A,531.48
PB,17,F,1,1,2,B,C,4,C,B,659.0600000000001
PB,18,F,1,1,1,A,A,2,A,A,502.53999999999996
PB,18,F,1,1,1,A,A,4,B,B,391.36
PB,17,F,1,2,1,D,B,3,A,B,468.06000000000006
PB,18,M,1,2,1,A,A,4,A,B,597.38
PB,16,F,1,2,2,D,C,4,C,B,591.2
PB,20,F,1,2,1,A,A,6,A,B,527.8399999999999
PB,18,F,1,2,1,A,B,3,B,B,628.5200000000001
PB,18,M,1,2,1,A,A,5,B,B,414.38
PB,17,F,1,2,1,A,A,4,A,B,415.7
PB,17,F,1,2,1,A,A,4,A,A,474.9
PB,18,F,1,2,1,A,A,4,A,A,399.03999999999996
PB,18,M,1,1,2,A,C,3,B,B,619.9799999999999
PB,19,F,1,2,1,A,A,3,A,B,345.84000000000003
PB,18,F,1,2,1,A,A,5,A,A,405.02000000000004
PB,24,M,1,2,1,A,B,2,A,B,473.87999999999994
PB,17,F,1,1,2,C,C,5,D,B,679.6400000000001
PB,17,M,1,1,1,D,D,5,C,B,390.7
PB,18,F,1,1,1,A,A,7,A,B,447
PB,18,F,1,2,1,B,B,4,A,B,435.36
PB,17,F,1,2,1,B,A,4,B,A,494.7
PB,17,M,1,1,1,A,A,4,B,B,512.76
PB,19,M,1,2,1,A,A,4,A,B,536.3599999999999
PB,17,F,1,2,1,A,A,3,B,A,651.48
PB,18,F,1,1,1,A,A,2,A,B,456.2
PB,19,M,1,1,1,A,A,2,C,B,504.96000000000004
PB,20,M,1,1,1,A,A,3,A,A,482.23999999999995
PB,18,F,1,1,1,A,A,4,A,B,529.08
PB,19,F,1,2,1,D,A,3,B,B,446.73999999999995
PB,17,F,1,2,1,A,A,3,A,A,484.41999999999996
PB,17,F,1,2,2,C,C,7,C,B,611.92
PB,18,M,1,2,1,A,A,3,A,A,527
PB,17,F,1,2,2,A,A,4,B,B,468.82
PB,20,M,1,2,1,A,A,4,B,A,398.1
PB,17,M,1,1,2,C,B,4,D,B,603.6
PB,17,F,1,1,1,A,B,4,B,B,564.9
PB,18,M,1,2,2,B,B,3,C,B,540.26
PB,17,M,1,2,1,B,A,3,B,B,735.1400000000001
PB,18,M,1,2,1,A,C,4,A,B,425.58000000000004
PB,18,M,1,2,1,A,A,4,A,B,496.38
PB,18,F,1,2,1,A,B,3,D,B,547.3399999999999
PB,17,F,1,2,2,C,B,4,C,B,593.6600000000001
PB,17,F,1,2,1,B,B,5,A,A,532.04
PB,17,F,1,2,1,A,A,5,A,A,413.34
PB,17,F,1,2,1,D,B,4,A,B,436.21999999999997
PB,17,F,1,2,1,B,C,5,B,B,531.5600000000001
PB,18,F,1,2,2,B,C,3,B,B,634.14
PB,17,F,1,2,1,A,A,5,A,A,468.91999999999996
PB,17,F,1,2,1,A,A,4,B,B,577.58
PB,17,F,1,1,1,A,B,4,A,A,474.76000000000005
PB,18,M,1,2,2,A,B,2,C,B,493.32000000000005
PB,17,F,1,2,1,A,B,3,A,A,495.52
PB,17,M,1,1,1,A,A,4,A,B,504.9799999999999
PB,18,M,1,2,1,A,A,3,B,B,491.66
PB,16,M,1,1,2,A,B,3,A,B,612
PB,18,F,1,1,1,B,A,4,A,B,470.88
PB,17,F,1,2,1,A,A,4,A,B,546.76
PB,17,F,1,1,2,A,C,3,B,B,526.52
PB,17,F,1,1,1,B,A,4,B,B,447.9
PB,17,M,1,2,1,B,C,3,B,A,675.3
PB,17,F,1,1,2,B,B,2,A,A,475.41999999999996
PB,19,M,1,2,1,B,B,2,A,B,482.34
PB,17,F,1,2,1,A,A,4,A,A,562.5799999999999
PB,17,F,1,2,2,B,C,2,C,A,619.1
PB,19,M,1,2,1,A,A,3,A,B,485.28000000000003
PB,17,F,1,2,1,A,A,5,B,B,504.67999999999995
PB,18,M,1,1,2,A,B,4,B,B,548.4200000000001
PB,17,F,1,1,2,C,C,4,D,B,710.34
PB,17,M,1,2,1,A,A,5,A,B,524.26
PB,18,F,1,1,1,A,A,4,A,B,537.3399999999999
PB,17,M,1,2,2,C,C,4,D,B,684.3
PB,17,F,1,1,1,A,A,5,A,B,361.91999999999996
PB,17,M,1,2,1,C,C,4,D,B,453.52
PB,44,F,1,1,1,A,A,4,A,B,502.38
PB,17,F,1,2,1,B,B,3,A,B,493.34
PB,18,M,1,2,1,A,B,5,B,B,397.84000000000003
PB,24,F,1,2,1,A,A,5,B,B,336.71999999999997
PB,20,M,1,1,1,A,B,3,A,B,471.03999999999996
PB,17,M,1,1,1,A,A,5,B,B,578.0600000000001
PB,17,M,1,2,2,C,C,2,A,B,525.1800000000001
PB,17,F,1,1,1,A,A,5,A,A,476.3
PB,17,F,1,2,1,A,B,4,A,B,592.36
PB,17,F,1,2,1,A,B,3,B,B,585.1
PB,17,F,1,2,2,A,C,4,B,B,684.0799999999999
PB,18,F,2,2,1,A,A,5,A,B,572.0799999999999
PB,17,F,1,1,2,C,C,4,C,B,523.08
PB,18,F,1,1,1,A,A,3,A,B,458.58000000000004
PB,36,F,2,1,1,A,A,6,A,B,564.64
PB,17,M,1,1,1,B,A,3,A,A,477.28000000000003
PB,17,F,1,1,1,B,B,5,B,B,447.38
PB,18,F,1,2,1,A,B,5,A,A,521.3
PB,18,F,1,2,1,A,B,4,A,B,547.4399999999999
PB,18,F,1,2,1,A,A,4,A,B,479.6
PB,19,F,1,2,1,D,A,3,A,A,411.02
PB,18,F,1,1,1,D,A,4,A,B,484.14
PB,18,F,1,2,1,A,A,5,B,B,439.26000000000005
PB,21,F,1,2,1,A,A,4,A,A,546.4799999999999
PB,22,F,2,2,1,A,A,5,B,A,448.08000000000004
PB,18,F,1,2,1,B,B,5,B,B,442.46000000000004
PB,18,F,1,2,1,D,B,2,A,A,459.67999999999995
PB,18,F,1,2,1,D,A,4,A,B,474.93999999999994
PB,17,F,1,1,1,C,B,3,A,B,650.26
PB,17,F,1,1,1,B,B,4,B,B,432.96000000000004
PB,18,M,1,2,1,A,A,3,A,A,516.8199999999999
PB,20,F,1,1,1,A,C,5,C,B,456.14
PB,17,F,1,2,2,C,A,5,B,B,596.1
