SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
RJ,18,F,1,2,1,B,B,6,B,B,543.36
RJ,18,M,1,1,1,B,C,4,C,B,541.08
RJ,19,F,1,2,2,B,B,3,C,B,430.14
RJ,18,F,1,2,1,A,A,5,B,B,486.8
RJ,17,F,1,1,1,B,A,4,C,B,532.1200000000001
RJ,18,F,1,1,2,B,C,3,C,B,511.8
RJ,18,M,1,1,2,C,C,6,D,B,746.1800000000001
RJ,18,F,1,2,1,C,C,5,D,B,591.3
RJ,17,F,1,2,1,A,A,4,B,B,521.3399999999999
RJ,18,F,1,1,2,C,C,3,D,B,670.34
RJ,20,F,1,2,1,C,C,2,B,B,398.7
RJ,36,F,2,2,1,A,A,4,A,B,489.66
RJ,18,F,1,2,1,A,B,2,D,B,561.02
RJ,17,M,1,2,1,B,A,3,B,B,591.64
RJ,18,F,1,1,1,B,B,3,B,A,502.16
RJ,17,F,1,2,1,B,B,4,A,B,460.43999999999994
RJ,18,F,1,1,1,B,A,5,D,B,444.91999999999996
RJ,19,M,1,2,1,B,C,5,B,B,477.08000000000004
RJ,17,M,1,1,2,C,C,8,C,B,653.0200000000001
RJ,19,M,1,1,1,B,A,4,A,B,522.94
RJ,17,M,1,2,1,B,A,3,C,B,537.28
RJ,17,F,1,2,2,B,B,4,B,B,417.03999999999996
RJ,23,M,1,2,1,A,A,2,B,B,418.7
