SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
MA,18,F,1,2,1,A,A,11,A,A,462.62000000000006
MA,19,F,1,2,1,A,A,5,A,A,415.73999999999995
MA,17,F,1,2,2,C,C,3,C,B,721.8
MA,17,F,1,2,1,C,B,3,B,A,576.38
MA,17,F,1,1,1,A,A,5,A,A,345.14
MA,18,F,1,2,1,B,B,7,C,B,511.87999999999994
MA,17,F,1,2,1,C,B,6,A,B,463.66
MA,18,M,1,2,1,A,B,6,A,A,453.88
MA,18,F,1,2,1,D,B,3,A,A,443.34
MA,16,M,1,2,1,C,C,5,C,B,578.5400000000001
MA,19,F,1,2,1,A,A,4,A,A,424.46000000000004
MA,17,F,1,1,2,B,C,4,C,B,661.26
MA,17,F,1,2,1,A,A,5,B,B,499.12
MA,19,M,1,2,1,D,B,3,A,B,444.1
MA,17,M,1,2,1,A,A,5,A,A,424.62
MA,17,F,1,2,1,B,B,5,B,B,464.12
MA,17,M,1,2,2,C,C,5,D,B,663.12
MA,18,M,1,2,1,A,B,4,B,B,406.9
MA,16,M,1,2,1,C,C,4,C,B,694.08
MA,18,F,1,1,1,A,A,3,A,A,454.3
MA,17,F,1,2,2,A,C,4,B,B,527.4
MA,17,F,1,2,1,B,B,5,B,B,466.98
MA,17,F,1,1,1,A,B,6,A,A,456.78000000000003
MA,16,F,1,1,1,D,C,3,A,B,563.46
MA,18,M,1,2,1,B,B,5,C,B,471.84
MA,19,M,1,2,1,A,A,2,A,A,451.2799999999999
MA,17,F,1,2,1,A,A,4,B,A,572.28
MA,17,M,1,2,1,A,A,4,B,B,638.24
MA,17,F,1,2,2,B,C,5,C,B,420.2
MA,18,F,1,2,1,B,B,5,B,B,526.14
MA,16,F,1,1,1,A,A,8,A,A,457.34
MA,17,F,1,2,1,B,B,10,B,B,562.8
MA,17,F,1,2,1,A,B,2,C,A,551.3
MA,16,F,1,2,1,D,A,3,A,A,458.0799999999999
MA,17,M,1,2,1,C,C,5,A,B,488.1
MA,18,F,1,1,1,B,B,3,A,B,504.48
MA,17,M,1,1,1,B,C,5,B,A,669.5600000000001
MA,18,F,1,2,1,B,B,2,A,A,425.7
MA,51,F,2,2,1,A,A,4,B,A,413.9
MA,19,F,1,2,1,A,A,4,A,A,421.2
MA,17,F,1,2,1,A,B,5,A,A,529.74
MA,18,F,1,2,1,B,B,4,B,B,518.7
MA,17,F,1,1,1,A,D,5,A,A,372.43999999999994
MA,18,F,1,2,1,A,A,7,A,B,503.0799999999999
MA,17,M,1,2,2,C,C,3,D,B,714.6800000000001
MA,18,M,1,2,1,B,B,5,A,A,390.8
MA,18,F,1,2,1,D,A,4,A,A,505.78000000000003
MA,18,F,1,2,1,A,A,5,B,A,467.4599999999999
MA,17,F,1,1,1,C,B,3,A,A,560.1800000000001
MA,32,F,1,2,1,D,A,8,A,B,457.12
MA,17,F,1,2,1,A,B,3,A,A,506.48
MA,17,M,1,2,1,D,B,3,B,B,415.48
MA,17,M,1,2,1,B,A,7,A,A,475.56000000000006
MA,18,F,1,2,1,A,A,8,A,A,412.32
MA,17,M,1,2,1,A,A,3,A,A,434.4799999999999
MA,17,F,1,2,1,A,A,6,A,A,424.66
MA,18,F,1,2,1,A,A,5,A,A,409.02
MA,16,F,1,2,1,A,A,8,A,B,488.5400000000001
MA,18,M,1,2,1,B,B,6,B,A,534.34
MA,17,M,1,2,1,D,A,10,A,A,391.08
MA,17,M,1,2,1,B,B,4,B,B,414.64
MA,20,M,1,2,1,A,A,4,A,A,426.53999999999996
MA,18,M,1,2,1,B,A,3,A,B,442.38
MA,18,F,1,2,1,A,A,4,A,A,475.62
MA,19,M,1,2,1,A,A,5,A,A,405.6
MA,18,F,1,2,1,A,B,5,A,B,486.3
MA,18,M,1,2,1,A,A,4,A,B,292.44
MA,17,F,1,1,1,A,C,5,B,B,639.54
MA,18,F,1,2,1,D,A,6,A,A,448.86
MA,17,F,1,1,2,A,C,4,D,B,643.02
MA,26,M,1,2,1,A,A,5,B,A,502.62
MA,19,M,1,2,1,A,A,3,A,A,439.5
MA,17,F,1,2,1,A,A,7,B,B,511.3
MA,18,F,1,2,1,B,B,2,A,B,499.73999999999995
MA,17,F,1,2,1,B,B,4,A,A,477.6
MA,18,F,1,2,1,A,A,5,A,A,426.73999999999995
MA,18,F,1,1,1,B,B,2,A,A,541.1800000000001
MA,17,M,1,2,1,A,A,5,A,A,465.41999999999996
MA,17,M,1,1,1,B,B,4,B,B,557.36
MA,18,F,1,1,1,A,B,3,B,A,524.4399999999999
MA,17,M,1,2,1,A,A,3,B,B,483.48
MA,20,M,1,2,1,B,B,3,A,A,472.4799999999999
MA,19,F,1,1,1,A,A,5,A,B,402.02
MA,18,F,1,2,1,A,A,5,A,A,548.1600000000001
MA,17,M,1,2,1,B,B,4,A,B,481.62
MA,18,F,1,1,1,A,A,4,A,B,511.64
MA,19,M,1,2,1,A,A,6,A,A,443.23999999999995
MA,17,F,1,2,1,A,A,5,A,A,360
MA,16,M,1,2,1,A,A,5,A,A,526.24
MA,17,M,1,1,2,C,C,4,C,B,632.6
MA,17,F,1,2,1,B,A,5,B,B,428.84
MA,18,F,1,2,1,A,A,5,B,A,439.03999999999996
MA,19,F,1,1,1,A,A,3,A,A,497.62
MA,16,F,1,2,1,A,B,7,A,A,511.2
MA,16,M,1,1,1,B,B,4,A,A,480.8
MA,17,M,1,2,1,B,A,10,A,A,484.4
MA,17,F,1,2,1,A,A,8,B,B,527.6600000000001
MA,20,M,1,2,1,A,B,5,B,B,509.91999999999996
MA,16,M,1,2,1,A,A,5,A,B,645.9
MA,19,F,1,2,1,A,A,5,A,A,383.38
MA,18,M,1,2,1,A,B,2,A,A,501.14
MA,18,M,1,1,1,A,B,3,A,B,481.08000000000004
MA,17,F,1,2,1,A,B,5,B,A,411.4
MA,17,F,1,2,2,A,A,6,A,A,495.34
MA,17,F,1,2,1,B,B,3,A,A,455.43999999999994
MA,16,F,1,2,1,A,A,6,A,A,406.56
MA,19,F,1,2,1,A,D,3,A,B,465.68
